"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M1027T199",2622.12981597479,3109.27001801708,3962.54623138505,3990.21230712629,1801.93639094488,3839.09811922574,3541.1526936588,3999.66251856447,1469.40363585065,1656.05331667327,1983.49347564208,1797.02262607728,1931.14991974949,1870.99114757433,2048.13258775017,1824.65106384807,2087.13533570371,2306.85473454566,3338.39678535479
"M1027T43",156.632624399913,445.830567903412,380.02431666809,267.95453859622,398.97280504266,250.125101677346,363.014206578778,320.934882280047,723.742031640675,726.489147087102,615.210615377482,347.643011435888,671.036328399135,617.18603096378,550.811962134413,814.879176135782,392.988720733748,511.194676776316,512.43698949789
"M1027T48",339.626401065847,457.743308044432,493.434473285528,470.194640921853,702.184614204939,520.085799062411,476.75131906877,498.624795649156,669.312827947502,343.735861314151,457.932107329437,424.064565613427,391.602363301806,551.27515840634,549.803898074092,475.727295109074,482.430322585234,527.949893943197,468.497659997454
"M1028T179",1644.03931481561,1616.48290794932,1644.04750885872,1483.55104601087,1539.68815271696,1414.94086758044,1209.61711874282,1561.59180946784,1869.93525605155,1743.21470947455,1712.35306876739,996.765818017077,1601.44297877506,1521.94268687032,1841.95654303709,1671.33040316059,1862.74835188091,1474.84298907006,1705.85967107636
"M1028T302",223.367994362125,490.995748879437,52.0969396664427,186.278045069065,150.439097281748,306.514463794987,136.359976015509,547.675302741983,6326.0304579466,8175.47376482336,7739.06878949817,6426.99229825749,8533.75737778815,6508.87136810859,7634.03205154895,6110.2260540723,3394.31887164462,3242.07949672737,3827.8743302872
"M1029T229",4486.67674333447,7978.34608570819,2908.60579926748,4371.75499514616,4325.10538362441,4506.87782831843,4136.00970605687,5220.76337511957,2365.07658124503,2124.36599497927,1473.10327687383,1856.8122773749,1326.51359451644,1639.39866069057,1786.19388574808,1768.34425694863,1769.19693889452,2369.82317185716,2196.92550760432
"M1029T265",1481.28315260574,1159.56457039257,1651.819929311,2212.94591394086,1139.20978332379,1389.98861923734,1325.62843692296,943.113232894223,158.827731650136,199.595132102865,321.509539589728,178.934384682202,273.321393853938,158.007430841749,195.018748528115,170.531528212465,764.697290899099,614.025008043282,626.31230293934
"M1029T302",42.6010289647164,45.3019205512297,16.0949894904457,24.6968271235186,472.398411733899,92.5885069946234,45.9944363544376,82.4227003654218,6333.42134461446,5458.89028050362,4614.77805596002,6119.2523598737,5455.1687631308,4157.5257081076,5777.39890075275,5735.43515781249,2851.16854550347,3247.65585084194,3173.99037537621
"M102T427",5636.21799961204,6769.52425868896,6749.28676531929,15894.8775698772,7394.16442332933,6811.05259427953,6584.95910793193,8419.28473937629,8478.09175304515,8981.5379153565,9545.58113583352,8778.53147826902,9641.37923345288,8332.73943481525,17292.7506736791,8665.75321624436,6764.46219511932,9432.98018120181,8157.58828892698
"M102T52",1862.02687887744,1731.00129116413,2659.7656658559,1843.16574342513,2571.31959004487,2243.52229862739,2127.67802614205,2334.17167093661,3802.03349103701,3718.04561481028,3767.07332779154,3745.60821726799,2696.79010950642,5263.76378611016,4964.59121394707,5377.93074143937,3357.99903150892,3978.74603906343,3397.40986082263
